timestamp,source_ip,dest_ip,protocol,source_port,dest_port,bytes,packets,duration
2025-02-15 21:12:34.541103,192.168.1.22,10.0.0.70,TCP,23222,20800,23814,61,0.26915868833555245
2025-02-15 21:12:35.541103,192.168.1.126,10.0.0.84,ICMP,21864,23222,3141,62,1.9360052474658191
2025-02-15 21:12:36.541103,192.168.1.58,10.0.0.122,UDP,43449,20800,3625,51,1.4857216097055403
2025-02-15 21:12:37.541103,192.168.1.167,10.0.0.53,ICMP,21864,32608,30493,76,0.8372631407634756
2025-02-15 21:12:38.541103,192.168.1.248,10.0.0.80,UDP,20800,10819,2958,16,1.3583194863994303
2025-02-15 21:12:39.541103,192.168.1.136,10.0.0.205,ICMP,21864,13144,9330,12,0.864409137921778
2025-02-15 21:12:40.541103,192.168.1.47,10.0.0.175,ICMP,13144,32608,9773,21,0.9434290143113788
2025-02-15 21:12:41.541103,192.168.1.9,10.0.0.25,TCP,43449,13144,16357,93,1.7746880337602036
2025-02-15 21:12:42.541103,192.168.1.140,10.0.0.54,TCP,21411,13144,30506,12,0.3912449940045959
2025-02-15 21:12:43.541103,192.168.1.71,10.0.0.106,TCP,21411,13144,21431,13,1.8862593155033374
2025-02-15 21:12:44.541103,192.168.1.121,10.0.0.59,UDP,13894,22,5994,48,1.7507145491666294
2025-02-15 21:12:45.541103,192.168.1.67,10.0.0.97,TCP,23222,43449,6070,82,1.6848291924443703
2025-02-15 21:12:46.541103,192.168.1.184,10.0.0.209,UDP,32608,23222,1472,73,0.5701596480029328
2025-02-15 21:12:47.541103,192.168.1.87,10.0.0.7,TCP,80,3389,3734,69,1.4786334242957486
2025-02-15 21:12:48.541103,192.168.1.206,10.0.0.18,TCP,10819,10819,16233,42,0.9739951986489884
2025-02-15 21:12:49.541103,192.168.1.86,10.0.0.194,TCP,13894,53,80927,67,1.814611114034575
2025-02-15 21:12:50.541103,192.168.1.186,10.0.0.154,ICMP,53,43449,7021,49,0.4400277569056287
2025-02-15 21:12:51.541103,192.168.1.8,10.0.0.171,TCP,23222,20800,2177,3,0.7139373323127136
2025-02-15 21:12:52.541103,192.168.1.135,10.0.0.217,TCP,20800,21864,66057,54,1.8152122818923857
2025-02-15 21:12:53.541103,192.168.1.17,10.0.0.10,TCP,13894,32608,119433,98,0.15376545043213516
2025-02-15 21:12:54.541103,192.168.1.153,10.0.0.20,TCP,43449,53,37735,8,0.15658810588578972
2025-02-15 21:12:55.541103,192.168.1.62,10.0.0.211,TCP,80,13144,47751,46,1.3712392565828488
2025-02-15 21:12:56.541103,192.168.1.252,10.0.0.132,ICMP,24182,21864,18364,98,1.9764833502468167
2025-02-15 21:12:57.541103,192.168.1.146,10.0.0.219,TCP,53,23222,6907,28,0.9639499415448054
2025-02-15 21:12:58.541103,192.168.1.119,10.0.0.74,TCP,32608,23222,7870,65,0.2924772840920172
2025-02-15 21:12:59.541103,192.168.1.190,10.0.0.221,TCP,80,22,16073,54,1.2793947919757744
2025-02-15 21:13:00.541103,192.168.1.2,10.0.0.13,TCP,22,10819,12403,81,0.8685842448927328
2025-02-15 21:13:01.541103,192.168.1.35,10.0.0.97,TCP,443,24182,9081,15,0.987250700589569
2025-02-15 21:13:02.541103,192.168.1.75,10.0.0.82,TCP,43449,53,45655,12,0.9325545988490951
2025-02-15 21:13:03.541103,192.168.1.24,10.0.0.233,ICMP,43449,43449,602,13,0.7060826659770789
2025-02-15 21:13:04.541103,192.168.1.196,10.0.0.87,UDP,23222,43449,12479,68,0.99349147984454
2025-02-15 21:13:05.541103,192.168.1.213,10.0.0.46,TCP,32608,20800,4997,6,1.6453527731746607
2025-02-15 21:13:06.541103,192.168.1.211,10.0.0.117,TCP,32608,13144,3857,28,0.23557000579786797
2025-02-15 21:13:07.541103,192.168.1.150,10.0.0.206,ICMP,443,443,20279,58,1.1299725125157414
2025-02-15 21:13:08.541103,192.168.1.234,10.0.0.78,ICMP,23222,10819,10938,52,0.11284748493801253
2025-02-15 21:13:09.541103,192.168.1.171,10.0.0.94,UDP,24182,10819,69594,94,1.9649986219365863
2025-02-15 21:13:10.541103,192.168.1.41,10.0.0.231,ICMP,23222,22,4207,74,1.9912338049227754
2025-02-15 21:13:11.541103,192.168.1.94,10.0.0.128,ICMP,20800,23222,32502,56,1.1197979290905815
2025-02-15 21:13:12.541103,192.168.1.252,10.0.0.28,UDP,3389,13894,8261,20,0.914759876699572
2025-02-15 21:13:13.541103,192.168.1.70,10.0.0.221,UDP,10819,20800,43881,43,1.6320057734798075
2025-02-15 21:13:14.541103,192.168.1.72,10.0.0.193,TCP,21411,443,5129,51,0.16567179352367167
2025-02-15 21:13:15.541103,192.168.1.146,10.0.0.36,UDP,10819,21864,12990,7,0.9943145003380328
2025-02-15 21:13:16.541103,192.168.1.108,10.0.0.63,UDP,22,24182,2467,13,1.948507234769157
2025-02-15 21:13:17.541103,192.168.1.104,10.0.0.45,UDP,24182,43449,13118,73,1.4780746127137894
2025-02-15 21:13:18.541103,192.168.1.97,10.0.0.135,UDP,13144,443,23908,66,1.1104668567195586
2025-02-15 21:13:19.541103,192.168.1.3,10.0.0.244,TCP,443,13144,8097,45,0.1334437996018889
2025-02-15 21:13:20.541103,192.168.1.198,10.0.0.50,UDP,24182,10819,1576,17,0.7867758884500117
2025-02-15 21:13:21.541103,192.168.1.96,10.0.0.28,ICMP,21864,13144,66418,62,0.9805635961152654
2025-02-15 21:13:22.541103,192.168.1.78,10.0.0.87,ICMP,24182,13144,7323,84,0.6055256065612374
2025-02-15 21:13:23.541103,192.168.1.32,10.0.0.56,UDP,21864,13894,8385,72,1.8083625566993764
2025-02-15 21:13:24.541103,192.168.1.185,10.0.0.196,UDP,24182,80,5053,5,0.8165334692069702
2025-02-15 21:13:25.541103,192.168.1.154,10.0.0.139,ICMP,80,21864,2149,54,1.5669787857127084
2025-02-15 21:13:26.541103,192.168.1.202,10.0.0.101,ICMP,21411,13144,17656,95,1.2381484620386127
2025-02-15 21:13:27.541103,192.168.1.197,10.0.0.59,ICMP,3389,10819,12041,50,0.9432188292231412
2025-02-15 21:13:28.541103,192.168.1.20,10.0.0.67,ICMP,20800,43449,6218,32,1.9231784983980853
2025-02-15 21:13:29.541103,192.168.1.76,10.0.0.192,TCP,22,21411,6632,27,0.4129871217072978
2025-02-15 21:13:30.541103,192.168.1.232,10.0.0.235,UDP,43449,443,16318,68,1.052426562002284
2025-02-15 21:13:31.541103,192.168.1.45,10.0.0.27,UDP,43449,13144,16658,71,1.342569492282457
2025-02-15 21:13:32.541103,192.168.1.187,10.0.0.29,ICMP,13894,22,10125,59,1.4743648034990973
2025-02-15 21:13:33.541103,192.168.1.73,10.0.0.3,ICMP,21864,20800,7717,24,0.40438817019242723
2025-02-15 21:13:34.541103,192.168.1.46,10.0.0.37,ICMP,20800,10819,3279,45,0.4657972189397721
2025-02-15 21:13:35.541103,192.168.1.93,10.0.0.234,ICMP,3389,80,3874,72,1.132382471818943
2025-02-15 21:13:36.541103,192.168.1.184,10.0.0.133,ICMP,13894,24182,21655,8,0.7509769340517415
2025-02-15 21:13:37.541103,192.168.1.55,10.0.0.14,TCP,20800,53,25102,34,0.26513090075985046
2025-02-15 21:13:38.541103,192.168.1.236,10.0.0.102,ICMP,22,21864,54006,1,1.380130600383834
2025-02-15 21:13:39.541103,192.168.1.138,10.0.0.46,UDP,20800,13144,20729,35,1.878198845423649
2025-02-15 21:13:40.541103,192.168.1.177,10.0.0.151,UDP,21411,21864,1800,50,1.247140924716671
2025-02-15 21:13:41.541103,192.168.1.8,10.0.0.205,UDP,22,3389,3396,76,0.2513726306683756
2025-02-15 21:13:42.541103,192.168.1.61,10.0.0.198,UDP,80,24182,3040,81,0.4849343277788075
2025-02-15 21:13:43.541103,192.168.1.193,10.0.0.199,ICMP,21411,20800,11543,3,0.7838848676992889
2025-02-15 21:13:44.541103,192.168.1.113,10.0.0.230,ICMP,53,21411,2557,41,0.764208627609806
2025-02-15 21:13:45.541103,192.168.1.190,10.0.0.139,TCP,80,32608,2438,19,1.6899319422227683
2025-02-15 21:13:46.541103,192.168.1.110,10.0.0.221,ICMP,10819,10819,7159,69,0.6801463325001621
2025-02-15 21:13:47.541103,192.168.1.166,10.0.0.72,ICMP,10819,3389,4602,47,1.5821420592473943
2025-02-15 21:13:48.541103,192.168.1.161,10.0.0.27,TCP,443,13894,6894,24,1.5806025978676108
2025-02-15 21:13:49.541103,192.168.1.254,10.0.0.14,UDP,53,3389,3598,2,0.7882975618177852
2025-02-15 21:13:50.541103,192.168.1.53,10.0.0.10,UDP,80,32608,799,77,1.7867224584167036
2025-02-15 21:13:51.541103,192.168.1.191,10.0.0.87,UDP,43449,53,3651,9,1.76272448040349
2025-02-15 21:13:52.541103,192.168.1.123,10.0.0.79,UDP,23222,53,12271,5,1.7190584623102336
2025-02-15 21:13:53.541103,192.168.1.155,10.0.0.112,ICMP,13144,443,5399,81,0.2920964704948465
2025-02-15 21:13:54.541103,192.168.1.196,10.0.0.227,ICMP,80,443,6124,94,1.6692377655055866
2025-02-15 21:13:55.541103,192.168.1.168,10.0.0.182,ICMP,32608,80,5930,88,0.360196677185161
2025-02-15 21:13:56.541103,192.168.1.83,10.0.0.127,TCP,20800,21864,2027,33,0.4666553645096594
2025-02-15 21:13:57.541103,192.168.1.50,10.0.0.155,ICMP,43449,21864,2555,31,1.0366235917197735
2025-02-15 21:13:58.541103,192.168.1.152,10.0.0.19,ICMP,24182,20800,22848,53,1.1374659920616734
2025-02-15 21:13:59.541103,192.168.1.75,10.0.0.188,UDP,13144,23222,2772,9,1.0888647969074832
2025-02-15 21:14:00.541103,192.168.1.14,10.0.0.106,ICMP,23222,24182,9756,90,1.0587164588504103
2025-02-15 21:14:01.541103,192.168.1.248,10.0.0.236,ICMP,22,80,7798,4,0.17032054082010417
2025-02-15 21:14:02.541103,192.168.1.238,10.0.0.145,TCP,13894,53,3538,59,1.8260024816620564
2025-02-15 21:14:03.541103,192.168.1.50,10.0.0.85,ICMP,13894,13894,5785,2,0.552468901594368
2025-02-15 21:14:04.541103,192.168.1.227,10.0.0.172,ICMP,3389,80,9267,56,1.212640598047059
2025-02-15 21:14:05.541103,192.168.1.21,10.0.0.62,ICMP,10819,22,33514,41,0.7366889825464501
2025-02-15 21:14:06.541103,192.168.1.56,10.0.0.243,UDP,20800,13894,2535,73,0.16231588167140162
2025-02-15 21:14:07.541103,192.168.1.60,10.0.0.59,ICMP,20800,43449,65602,14,1.3995668107382901
2025-02-15 21:14:08.541103,192.168.1.161,10.0.0.44,TCP,53,13144,14160,61,1.772860867567924
2025-02-15 21:14:09.541103,192.168.1.14,10.0.0.160,TCP,3389,21411,1360,45,1.819634946278286
2025-02-15 21:14:10.541103,192.168.1.22,10.0.0.190,UDP,443,53,2005,70,1.1782826300831286
2025-02-15 21:14:11.541103,192.168.1.184,10.0.0.192,ICMP,32608,23222,3917,82,0.3757179686537544
2025-02-15 21:14:12.541103,192.168.1.92,10.0.0.135,TCP,20800,3389,7738,55,1.9537873220096211
2025-02-15 21:14:13.541103,192.168.1.196,10.0.0.252,ICMP,443,13144,10097,59,1.004444988969533
2025-02-15 21:14:14.541103,192.168.1.32,10.0.0.145,ICMP,10819,10819,3795,65,1.2494642654911088
2025-02-15 21:14:15.541103,192.168.1.165,10.0.0.136,ICMP,24182,20800,7234,39,1.5137017976633766
2025-02-15 21:14:16.541103,192.168.1.221,10.0.0.156,ICMP,3389,443,2573,21,1.1009236890869294
2025-02-15 21:14:17.541103,192.168.1.206,10.0.0.177,UDP,21411,43449,10090,83,0.9933102127075634
2025-02-15 21:14:18.541103,192.168.1.100,10.0.0.25,UDP,23222,20800,12496,28,0.27232603267118294
2025-02-15 21:14:19.541103,192.168.1.21,10.0.0.51,ICMP,43449,21411,11694,22,1.6734139649083015
2025-02-15 21:14:20.541103,192.168.1.144,10.0.0.150,ICMP,21864,32608,3844,94,0.7812835939050937
2025-02-15 21:14:21.541103,192.168.1.38,10.0.0.90,TCP,13144,10819,10085,31,0.9911269046687142
2025-02-15 21:14:22.541103,192.168.1.49,10.0.0.133,TCP,22,23222,9076,8,0.7027775691809285
2025-02-15 21:14:23.541103,192.168.1.8,10.0.0.44,ICMP,20800,53,12059,3,0.8759389848076913
2025-02-15 21:14:24.541103,192.168.1.178,10.0.0.164,ICMP,32608,13894,5452,25,0.617790347379682
2025-02-15 21:14:25.541103,192.168.1.179,10.0.0.111,TCP,53,22,25183,70,0.8030648673312706
2025-02-15 21:14:26.541103,192.168.1.111,10.0.0.142,ICMP,32608,24182,5930,89,1.6357788196697494
2025-02-15 21:14:27.541103,192.168.1.134,10.0.0.221,TCP,13894,21864,7800,44,1.0810323308804364
2025-02-15 21:14:28.541103,192.168.1.156,10.0.0.250,UDP,20800,20800,1633,64,1.5735856388803084
2025-02-15 21:14:29.541103,192.168.1.207,10.0.0.219,TCP,22,43449,4061,7,0.8206316422818475
2025-02-15 21:14:30.541103,192.168.1.248,10.0.0.142,ICMP,21411,24182,896,21,1.7146488692728805
2025-02-15 21:14:31.541103,192.168.1.23,10.0.0.166,ICMP,21864,80,8896,73,1.4279524948443978
2025-02-15 21:14:32.541103,192.168.1.115,10.0.0.31,ICMP,53,13144,2422,23,0.40399211982277206
2025-02-15 21:14:33.541103,192.168.1.214,10.0.0.10,TCP,13894,21411,26101,71,1.6937610191693377
2025-02-15 21:14:34.541103,192.168.1.146,10.0.0.198,TCP,23222,80,9621,87,1.266713135817153
2025-02-15 21:14:35.541103,192.168.1.93,10.0.0.46,TCP,32608,22,27070,28,1.6602262017188052
2025-02-15 21:14:36.541103,192.168.1.17,10.0.0.14,UDP,20800,80,35901,100,1.1172729931143146
2025-02-15 21:14:37.541103,192.168.1.211,10.0.0.194,TCP,80,10819,1271,33,1.3865344134172406
2025-02-15 21:14:38.541103,192.168.1.113,10.0.0.136,TCP,80,43449,25073,9,0.7178214272034493
2025-02-15 21:14:39.541103,192.168.1.88,10.0.0.183,UDP,3389,22,3498,12,1.4691284327302092
2025-02-15 21:14:40.541103,192.168.1.160,10.0.0.224,UDP,22,24182,2548,54,0.16667712173168986
2025-02-15 21:14:41.541103,192.168.1.118,10.0.0.205,UDP,53,32608,5764,61,1.4124535646196175
2025-02-15 21:14:42.541103,192.168.1.14,10.0.0.160,TCP,53,10819,21977,78,1.3350437665558463
2025-02-15 21:14:43.541103,192.168.1.49,10.0.0.66,UDP,13144,32608,1704,5,1.5876033550711437
2025-02-15 21:14:44.541103,192.168.1.104,10.0.0.27,TCP,13144,22,4721,69,1.567687004341589
2025-02-15 21:14:45.541103,192.168.1.223,10.0.0.149,ICMP,23222,13894,3353,96,0.6417963084236159
2025-02-15 21:14:46.541103,192.168.1.249,10.0.0.152,UDP,13894,24182,7994,52,1.2076537826511582
2025-02-15 21:14:47.541103,192.168.1.144,10.0.0.25,ICMP,80,22,2540,33,1.9347725372041313
2025-02-15 21:14:48.541103,192.168.1.213,10.0.0.20,TCP,21864,20800,2629,9,1.1665772771958378
2025-02-15 21:14:49.541103,192.168.1.146,10.0.0.187,ICMP,21864,80,9713,29,1.1742499995747906
2025-02-15 21:14:50.541103,192.168.1.94,10.0.0.45,UDP,21411,32608,12611,85,0.7475711516502193
2025-02-15 21:14:51.541103,192.168.1.44,10.0.0.18,ICMP,22,53,10613,8,0.10944068012435505
2025-02-15 21:14:52.541103,192.168.1.254,10.0.0.51,ICMP,20800,3389,6044,42,0.10419634085106454
2025-02-15 21:14:53.541103,192.168.1.98,10.0.0.11,UDP,20800,3389,4830,4,1.5805316266364295
2025-02-15 21:14:54.541103,192.168.1.76,10.0.0.178,UDP,13144,32608,3365,43,0.8800573281637047
2025-02-15 21:14:55.541103,192.168.1.76,10.0.0.178,TCP,21411,24182,2445,9,0.8360854766211957
2025-02-15 21:14:56.541103,192.168.1.161,10.0.0.125,TCP,24182,21864,6488,44,0.7159191645732664
2025-02-15 21:14:57.541103,192.168.1.20,10.0.0.138,UDP,10819,21864,9892,7,0.43027137355569556
2025-02-15 21:14:58.541103,192.168.1.50,10.0.0.203,ICMP,443,80,7013,25,1.8460313646906763
2025-02-15 21:14:59.541103,192.168.1.206,10.0.0.214,UDP,22,21864,1379,67,0.41076863038662925
2025-02-15 21:15:00.541103,192.168.1.39,10.0.0.197,TCP,23222,22,2374,6,0.8814255462925296
2025-02-15 21:15:01.541103,192.168.1.65,10.0.0.17,TCP,21411,24182,2539,28,0.674668316346736
2025-02-15 21:15:02.541103,192.168.1.173,10.0.0.57,TCP,443,23222,6079,88,1.5694156519773321
2025-02-15 21:15:03.541103,192.168.1.146,10.0.0.30,UDP,13894,10819,2379,39,1.0739343374272912
2025-02-15 21:15:04.541103,192.168.1.223,10.0.0.6,UDP,20800,80,13352,35,0.2561462093911786
2025-02-15 21:15:05.541103,192.168.1.87,10.0.0.94,TCP,43449,80,4566,2,0.7349673503185739
2025-02-15 21:15:06.541103,192.168.1.188,10.0.0.202,UDP,21411,13894,6582,16,0.7999377963705127
2025-02-15 21:15:07.541103,192.168.1.109,10.0.0.107,TCP,43449,21411,1083,16,0.412071919499735
2025-02-15 21:15:08.541103,192.168.1.37,10.0.0.114,TCP,32608,13144,43850,4,1.0277231593213287
2025-02-15 21:15:09.541103,192.168.1.190,10.0.0.189,TCP,43449,443,1339,13,0.6191613905031237
2025-02-15 21:15:10.541103,192.168.1.128,10.0.0.71,TCP,21864,22,8299,29,1.9503394869218982
2025-02-15 21:15:11.541103,192.168.1.41,10.0.0.9,TCP,32608,10819,10427,65,0.14996203152359266
2025-02-15 21:15:12.541103,192.168.1.112,10.0.0.134,TCP,23222,13144,11952,19,1.9497895946379125
2025-02-15 21:15:13.541103,192.168.1.147,10.0.0.92,ICMP,13894,21411,7879,1,1.2691519420479171
2025-02-15 21:15:14.541103,192.168.1.41,10.0.0.78,UDP,10819,32608,17355,33,0.4614648051981185
2025-02-15 21:15:15.541103,192.168.1.92,10.0.0.71,TCP,23222,32608,3572,20,0.9512579798625538
2025-02-15 21:15:16.541103,192.168.1.177,10.0.0.172,TCP,32608,21411,14789,69,1.0982691202635528
2025-02-15 21:15:17.541103,192.168.1.142,10.0.0.119,UDP,32608,24182,8431,29,1.7193984894509178
2025-02-15 21:15:18.541103,192.168.1.66,10.0.0.238,TCP,53,24182,27418,50,0.9384731850471847
2025-02-15 21:15:19.541103,192.168.1.6,10.0.0.209,ICMP,13144,3389,5250,1,0.9812483369699668
2025-02-15 21:15:20.541103,192.168.1.103,10.0.0.105,TCP,43449,21411,3250,23,1.4039523999349373
2025-02-15 21:15:21.541103,192.168.1.210,10.0.0.56,TCP,13144,10819,24901,25,1.2001810347639823
2025-02-15 21:15:22.541103,192.168.1.80,10.0.0.226,TCP,22,20800,18781,32,0.7668683649428543
2025-02-15 21:15:23.541103,192.168.1.206,10.0.0.190,UDP,22,32608,15991,29,1.7806775805536657
2025-02-15 21:15:24.541103,192.168.1.116,10.0.0.157,ICMP,21411,10819,3511,45,0.3916341250939762
2025-02-15 21:15:25.541103,192.168.1.75,10.0.0.164,ICMP,53,13144,7510,4,1.768374749470312
2025-02-15 21:15:26.541103,192.168.1.235,10.0.0.142,ICMP,21864,20800,10312,28,1.1785972865351735
2025-02-15 21:15:27.541103,192.168.1.170,10.0.0.130,ICMP,24182,10819,22919,19,1.1628186381464132
2025-02-15 21:15:28.541103,192.168.1.13,10.0.0.141,ICMP,10819,22,2908,11,0.8815196030546409
2025-02-15 21:15:29.541103,192.168.1.239,10.0.0.54,UDP,13144,20800,5918,60,0.7645586235780144
2025-02-15 21:15:30.541103,192.168.1.154,10.0.0.57,TCP,443,20800,23539,34,0.6717604638845657
2025-02-15 21:15:31.541103,192.168.1.112,10.0.0.61,TCP,13894,3389,1815,16,0.2534665133269238
2025-02-15 21:15:32.541103,192.168.1.16,10.0.0.241,UDP,20800,53,24621,69,1.6386445946410073
2025-02-15 21:15:33.541103,192.168.1.191,10.0.0.63,ICMP,21864,3389,13965,24,1.072670155266683
2025-02-15 21:15:34.541103,192.168.1.82,10.0.0.143,TCP,21411,3389,1549,34,1.8619033540899612
2025-02-15 21:15:35.541103,192.168.1.103,10.0.0.90,TCP,24182,21411,2645,88,0.4717755920784149
2025-02-15 21:15:36.541103,192.168.1.15,10.0.0.213,TCP,13144,20800,2219,17,0.8801400718403175
2025-02-15 21:15:37.541103,192.168.1.104,10.0.0.15,ICMP,20800,43449,1411,33,0.7644832620156069
2025-02-15 21:15:38.541103,192.168.1.144,10.0.0.178,ICMP,20800,32608,38755,63,1.1862801769660944
2025-02-15 21:15:39.541103,192.168.1.209,10.0.0.123,ICMP,80,23222,14385,10,1.8522925111818476
2025-02-15 21:15:40.541103,192.168.1.22,10.0.0.214,UDP,43449,13144,4737,97,1.1361503050225836
2025-02-15 21:15:41.541103,192.168.1.229,10.0.0.201,ICMP,32608,13894,41454,11,1.1111300271708777
2025-02-15 21:15:42.541103,192.168.1.210,10.0.0.77,UDP,23222,443,15422,34,1.6137348282073225
2025-02-15 21:15:43.541103,192.168.1.164,10.0.0.29,ICMP,43449,20800,23368,31,0.6821173225223943
2025-02-15 21:15:44.541103,192.168.1.215,10.0.0.149,TCP,43449,443,2125,66,1.4812343635731187
2025-02-15 21:15:45.541103,192.168.1.185,10.0.0.111,TCP,13144,43449,20408,60,0.8853460090305241
2025-02-15 21:15:46.541103,192.168.1.113,10.0.0.72,TCP,13144,22,17756,44,1.0374939716069584
2025-02-15 21:15:47.541103,192.168.1.58,10.0.0.62,ICMP,20800,20800,3561,21,0.16457468027477834
2025-02-15 21:15:48.541103,192.168.1.87,10.0.0.10,TCP,80,32608,2793,17,1.9785984827787688
2025-02-15 21:15:49.541103,192.168.1.100,10.0.0.232,UDP,20800,443,10828,15,1.6994586655820634
2025-02-15 21:15:50.541103,192.168.1.126,10.0.0.129,UDP,13144,24182,17760,36,1.9838977150963188
2025-02-15 21:15:51.541103,192.168.1.184,10.0.0.71,UDP,43449,3389,22811,29,0.827149728392466
2025-02-15 21:15:52.541103,192.168.1.183,10.0.0.248,ICMP,443,80,15062,1,1.014566484485156
2025-02-15 21:15:53.541103,192.168.1.69,10.0.0.51,TCP,3389,13144,2346,75,1.5976180805357134
2025-02-15 21:15:54.541103,192.168.1.18,10.0.0.202,TCP,10819,53,12645,63,0.12551079467223353
2025-02-15 21:15:55.541103,192.168.1.21,10.0.0.8,ICMP,443,3389,6692,6,0.3876725102615932
2025-02-15 21:15:56.541103,192.168.1.192,10.0.0.45,TCP,43449,443,18085,19,0.6435357466294608
2025-02-15 21:15:57.541103,192.168.1.121,10.0.0.45,UDP,21411,43449,19764,9,1.2195086832844038
2025-02-15 21:15:58.541103,192.168.1.18,10.0.0.61,UDP,13894,80,1240,58,0.1569167134180501
2025-02-15 21:15:59.541103,192.168.1.104,10.0.0.131,UDP,3389,53,4932,25,1.073676733841303
2025-02-15 21:16:00.541103,192.168.1.113,10.0.0.122,ICMP,3389,13144,1187,96,0.5789900355447832
2025-02-15 21:16:01.541103,192.168.1.158,10.0.0.159,UDP,23222,13894,23473,90,1.4547127345404849
